#####################################################################
# Alchemist log file - simulation started at: 2025-02-10T15:28+0000 #
#####################################################################
#
# maxResource = 3.0, maxSuccess = 500.0, resourceLowerBound = 5.0, seed = 9.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[variance] network-diameter[median] network-diameter[StandardDeviation] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] network-degree[max] network-degree[mean] network-degree[variance] network-degree[median] network-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
4824.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4825.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.47 84.8 0.00165 9.21 2.67e+03 642 6.97e+05 219 835
4826.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4827.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4828.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4829.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4830.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4831.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4832.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4833.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4834.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4835.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4836.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4837.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4838.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4839.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4840.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4841.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4842.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4843.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4844.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4845.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4846.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.47 84.8 0.00165 9.21 2.67e+03 642 6.97e+05 219 835
4847.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4848.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4849.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4850.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4851.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4852.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4853.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4854.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4855.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4856.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4857.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4858.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4859.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4860.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4861.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4862.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4863.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4864.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4865.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4866.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4867.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.47 84.8 0.00165 9.21 2.67e+03 642 6.97e+05 219 835
4868.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4869.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4870.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4871.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4872.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4873.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4874.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4875.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4876.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4877.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4878.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4879.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4880.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4881.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4882.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4883.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4884.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4885.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4886.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4887.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4888.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.47 84.8 0.00165 9.21 2.67e+03 642 6.97e+05 219 835
4889.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4890.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4891.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4892.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4893.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4894.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4895.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4896.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4897.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4898.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4899.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4900.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4901.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4902.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4903.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4904.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4905.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
4906.0 29 -0.0053618315237952165 18.39029092455098 8.0 8.0 0.0 8.0 0.0 2.3 0.24 0.22 0.092 0.46 7.0 4.3 3.8 4.0 2.0 3.00 0.966 1.96 0.00 1.40 490 155 2.24e+04 125 150 27.0 6.38 81.1 0.00165 9.00 2.67e+03 642 6.97e+05 219 835
